plot_lctn,sgg_cd,emd_cd,plot_gbn,bun,ji,bd_rgst_pk,dstrct_gbn_cd,dstrct_gbn_nm,dstrct_cd,dstrct_nm,etc_dstrct_nm,crtn_day
서울특별시 영등포구 신길동 4920-5번지,11560,13200,0,4920,5,11560-100275614,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20210916
서울특별시 영등포구 신길동 4921-10번지,11560,13200,0,4921,10,11560-29076,1,용도지역코드,1020,일반주거지역,일반주거지역,20190723
서울특별시 영등포구 신길동 4921-1번지,11560,13200,0,4921,1,11560-100242410,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20200630
서울특별시 영등포구 신길동 4921-2번지,11560,13200,0,4921,2,11560-29068,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4921-3번지,11560,13200,0,4921,3,11560-29069,1,용도지역코드,1020,일반주거지역,일반주거지역,20200604
서울특별시 영등포구 신길동 4921-4번지,11560,13200,0,4921,4,11560-29070,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4921-4번지,11560,13200,0,4921,4,11560-29072,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4921-4번지,11560,13200,0,4921,4,11560-29071,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4921-6번지,11560,13200,0,4921,6,11560-29073,1,용도지역코드,1020,일반주거지역,일반주거지역,20200604
서울특별시 영등포구 신길동 4921-7번지,11560,13200,0,4921,7,11560-29074,1,용도지역코드,1020,일반주거지역,일반주거,20180531
서울특별시 영등포구 신길동 4921-7번지,11560,13200,0,4921,7,11560-29074,2,용도지구코드,,,주차장정비,20180531
서울특별시 영등포구 신길동 4921-8번지,11560,13200,0,4921,8,11560-29075,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 492번지,11560,13200,0,492,0,11560-100252868,3,용도구역코드,UQQ310,제1종지구단위계획구역,제1종지구단위계획구역,20200908
서울특별시 영등포구 신길동 492번지,11560,13200,0,492,0,11560-100252868,2,용도지구코드,UNE200,대공방어협조구역,대공방어협조구역,20200908
서울특별시 영등포구 신길동 492번지,11560,13200,0,492,0,11560-100252868,1,용도지역코드,UQA130,준주거지역,준주거지역,20200908
서울특별시 영등포구 신길동 492번지,11560,13200,0,492,0,11560-100252868,1,용도지역코드,UQA01X,도시지역,도시지역,20200908
서울특별시 영등포구 신길동 492번지,11560,13200,0,492,0,11560-100252868,2,용도지구코드,UQG130,일반미관지구,일반미관지구,20200908
서울특별시 영등포구 신길동 4933번지,11560,13200,0,4933,0,11560-29795,1,용도지역코드,,,주거지역,20210219
서울특별시 영등포구 신길동 4933번지,11560,13200,0,4933,0,11560-1446,1,용도지역코드,,,주거지역,20210219
서울특별시 영등포구 신길동 4934-17번지,11560,13200,0,4934,17,11560-29819,1,용도지역코드,1020,일반주거지역,일반주거지역,20190530
서울특별시 영등포구 신길동 4934-19번지,11560,13200,0,4934,19,11560-100241814,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20180316
서울특별시 영등포구 신길동 4934-19번지,11560,13200,0,4934,19,11560-100241814,1,용도지역코드,UQA123,제3종일반주거지역,제3종일반주거지역,20180316
서울특별시 영등포구 신길동 4934-2번지,11560,13200,0,4934,2,11560-29812,1,용도지역코드,1020,일반주거지역,일반주거지역,20190530
서울특별시 영등포구 신길동 4934-3번지,11560,13200,0,4934,3,11560-29077,1,용도지역코드,1020,일반주거지역,일반주거지역,20201020
서울특별시 영등포구 신길동 4934-7번지,11560,13200,0,4934,7,11560-29813,3,용도구역코드,980,용도구역미지정,용도구역미지정,20240329
서울특별시 영등포구 신길동 4934-7번지,11560,13200,0,4934,7,11560-29813,2,용도지구코드,980,용도지구미지정,용도지구미지정,20240329
서울특별시 영등포구 신길동 4934-7번지,11560,13200,0,4934,7,11560-29813,1,용도지역코드,1020,일반주거지역,일반주거지역,20240329
서울특별시 영등포구 신길동 4934-7번지,11560,13200,0,4934,7,11560-29813,2,용도지구코드,980,용도지구미지정,용도지구미지정,20240329
서울특별시 영등포구 신길동 4934번지,11560,13200,0,4934,0,11560-1595,1,용도지역코드,1020,일반주거지역,일반주거지역,20210423
서울특별시 영등포구 신길동 4935-1번지,11560,13200,0,4935,1,11560-29827,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4935-1번지,11560,13200,0,4935,1,11560-29827,2,용도지구코드,,,신길 1-1 주거환경개선지구,20170728
서울특별시 영등포구 신길동 4936번지,11560,13200,0,4936,0,11560-1981,1,용도지역코드,1020,일반주거지역,일반주거지역,20210215
서울특별시 영등포구 신길동 4937번지,11560,13200,0,4937,0,11560-100187244,1,용도지역코드,1023,제3종일반주거지역,제3종일반주거지역,20230309
서울특별시 영등포구 신길동 4938번지,11560,13200,0,4938,0,11560-100198374,1,용도지역코드,1023,제3종일반주거지역,제3종일반주거지역,20191224
서울특별시 영등포구 신길동 4938번지,11560,13200,0,4938,0,11560-100198374,1,용도지역코드,0100,도시지역,도시지역,20191224
서울특별시 영등포구 신길동 4939번지,11560,13200,0,4939,0,11560-100196400,2,용도지구코드,UDA100,재정비촉진지구,,20171118
서울특별시 영등포구 신길동 4939번지,11560,13200,0,4939,0,11560-100196400,2,용도지구코드,UNE200,대공방어협조구역,,20171118
서울특별시 영등포구 신길동 4939번지,11560,13200,0,4939,0,11560-100196400,1,용도지역코드,UQA001,도시지역,,20171118
서울특별시 영등포구 신길동 4939번지,11560,13200,0,4939,0,11560-100196400,3,용도구역코드,UQQ600,토지거래계약에관한허가구역,,20171118
서울특별시 영등포구 신길동 4939번지,11560,13200,0,4939,0,11560-100196400,1,용도지역코드,UQA123,제3종일반주거지역,,20171118
서울특별시 영등포구 신길동 4942번지,11560,13200,0,4942,0,11560-100206256,1,용도지역코드,UQA001,도시지역,도시지역,20230925
서울특별시 영등포구 신길동 4942번지,11560,13200,0,4942,0,11560-100206256,2,용도지구코드,UQG120,역사문화미관지구,역사문화미관지구,20230925
서울특별시 영등포구 신길동 4942번지,11560,13200,0,4942,0,11560-100206256,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20230925
서울특별시 영등포구 신길동 4943번지,11560,13200,0,4943,0,11560-100212296,2,용도지구코드,UQG130,일반미관지구,,20231124
서울특별시 영등포구 신길동 4943번지,11560,13200,0,4943,0,11560-100212296,3,용도구역코드,UBP100,시장정비구역,,20231124
서울특별시 영등포구 신길동 4943번지,11560,13200,0,4943,0,11560-100212296,1,용도지역코드,UQA122,제2종일반주거지역,,20231124
서울특별시 영등포구 신길동 4944번지,11560,13200,0,4944,0,11560-100219921,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20200427
서울특별시 영등포구 신길동 4944번지,11560,13200,0,4944,0,11560-100219921,2,용도지구코드,UNE200,대공방어협조구역,대공방어협조구역,20200427
서울특별시 영등포구 신길동 4944번지,11560,13200,0,4944,0,11560-100219878,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20190530
서울특별시 영등포구 신길동 4944번지,11560,13200,0,4944,0,11560-100219878,2,용도지구코드,UNE200,대공방어협조구역,대공방어협조구역,20190530
서울특별시 영등포구 신길동 4945번지,11560,13200,0,4945,0,11560-100236906,1,용도지역코드,1130,근린상업지역,근린상업지역,20181117
서울특별시 영등포구 신길동 4945번지,11560,13200,0,4945,0,11560-100236906,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20181117
서울특별시 영등포구 신길동 4945번지,11560,13200,0,4945,0,11560-100236906,2,용도지구코드,103,일반미관지구,일반미관지구,20181117
서울특별시 영등포구 신길동 4948번지,11560,13200,0,4948,0,11560-100269548,1,용도지역코드,UQA122,제2종일반주거지역,,20230830
서울특별시 영등포구 신길동 4948번지,11560,13200,0,4948,0,11560-100269548,2,용도지구코드,UDA100,재정비촉진지구,신길재정비촉진지구,20230830
서울특별시 영등포구 신길동 4950번지,11560,13200,0,4950,0,11560-100242602,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20240219
서울특별시 영등포구 신길동 4950번지,11560,13200,0,4950,0,11560-100242602,3,용도구역코드,UDR100,재개발구역,재개발구역,20240219
서울특별시 영등포구 신길동 4950번지,11560,13200,0,4950,0,11560-100242602,2,용도지구코드,UQG130,일반미관지구,일반미관지구,20240219
서울특별시 영등포구 신길동 4950번지,11560,13200,0,4950,0,11560-100242602,1,용도지역코드,1030,준주거지역,준주거지역,20240219
서울특별시 영등포구 신길동 4951번지,11560,13200,0,4951,0,11560-100223718,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20231116
서울특별시 영등포구 신길동 4951번지,11560,13200,0,4951,0,11560-100223718,2,용도지구코드,UDA100,재정비촉진지구,재정비촉진지구,20231116
서울특별시 영등포구 신길동 4951번지,11560,13200,0,4951,0,11560-100223718,1,용도지역코드,UQA001,도시지역,도시지역,20231116
서울특별시 영등포구 신길동 4951번지,11560,13200,0,4951,0,11560-100223718,3,용도구역코드,UNA200,대공방어 협조구역,대공방어 협조구역,20231116
서울특별시 영등포구 신길동 4952번지,11560,13200,0,4952,0,11560-100233274,2,용도지구코드,UQG100,미관지구,미관지구,20230925
서울특별시 영등포구 신길동 4952번지,11560,13200,0,4952,0,11560-100233274,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20230925
서울특별시 영등포구 신길동 4955번지,11560,13200,0,4955,0,11560-100253649,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20220215
서울특별시 영등포구 신길동 4956번지,11560,13200,0,4956,0,11560-100253188,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20190730
서울특별시 영등포구 신길동 4958번지,11560,13200,0,4958,0,11560-100266049,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20240219
서울특별시 영등포구 신길동 4958번지,11560,13200,0,4958,0,11560-100266049,2,용도지구코드,UDA100,재정비촉진지구,재정비촉진지구,20240219
서울특별시 영등포구 신길동 4958번지,11560,13200,0,4958,0,11560-100266049,1,용도지역코드,0100,도시지역,도시지역,20240219
서울특별시 영등포구 신길동 495번지,11560,13200,0,495,0,11560-25949,1,용도지역코드,1020,일반주거지역,일반주거지역,20200604
서울특별시 영등포구 신길동 4964번지,11560,13200,0,4964,0,11560-100269608,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20240219
서울특별시 영등포구 신길동 4965번지,11560,13200,0,4965,0,11560-100252488,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20231211
서울특별시 영등포구 신길동 4965번지,11560,13200,0,4965,0,11560-100252488,1,용도지역코드,UQA001,도시지역,도시지역,20231211
서울특별시 영등포구 신길동 4965번지,11560,13200,0,4965,0,11560-100252488,2,용도지구코드,UDA100,재정비촉진지구,재정비촉진지구,20231211
서울특별시 영등포구 신길동 4967번지,11560,13200,0,4967,0,11560-100278508,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20240221
서울특별시 영등포구 신길동 4967번지,11560,13200,0,4967,0,11560-100278508,1,용도지역코드,UQA123,제3종일반주거지역,제3종일반주거지역,20240221
서울특별시 영등포구 신길동 4968번지,11560,13200,0,4968,0,11560-100275908,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20240226
서울특별시 영등포구 신길동 4968번지,11560,13200,0,4968,0,11560-100275908,2,용도지구코드,UDA100,재정비촉진지구,재정비촉진지구,20240226
서울특별시 영등포구 신길동 4969-8번지,11560,13200,0,4969,8,11560-100280148,2,용도지구코드,,,공원,20220513
서울특별시 영등포구 신길동 4969-8번지,11560,13200,0,4969,8,11560-100280148,1,용도지역코드,UQA121,제1종일반주거지역,,20220513
서울특별시 영등포구 신길동 4969번지,11560,13200,0,4969,0,11560-100273708,3,용도구역코드,UDR100,재개발구역,재개발구역,20220112
서울특별시 영등포구 신길동 4969번지,11560,13200,0,4969,0,11560-100273708,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20220112
서울특별시 영등포구 신길동 496번지,11560,13200,0,496,0,11560-29502,2,용도지구코드,103,일반미관지구,일반미관지구,20221017
서울특별시 영등포구 신길동 496번지,11560,13200,0,496,0,11560-29502,1,용도지역코드,1030,준주거지역,준주거지역,20221017
서울특별시 영등포구 신길동 496번지,11560,13200,0,496,0,11560-29502,3,용도구역코드,301,제1종지구단위계획구역,제1종지구단위계획구역,20221017
서울특별시 영등포구 신길동 4971번지,11560,13200,0,4971,0,11560-100276092,1,용도지역코드,UQA001,도시지역,도시지역,20230925
