carpark_nm,carpark_gbn,carpark_type,slots,lon,lat
문래동 04구역,거주자우선,구간,,126.885595533732,37.5149519732282
문래동 04구역,거주자우선,구간,,126.885530456515,37.5149766877707
문래동 04구역,거주자우선,구간,,126.885462534241,37.5150126620605
문래동 04구역,거주자우선,구간,,126.885391794434,37.515041876052
문래동 04구역,거주자우선,구간,,126.885343680444,37.5150688594578
문래동 04구역,거주자우선,구간,,126.885289903915,37.5151003423614
문래동 04구역,거주자우선,구간,,126.88523047863,37.5151273147351
문래동 04구역,거주자우선,구간,,126.885193693005,37.5151430465444
영등포동 01구역,거주자우선,구간,,126.90329513942,37.521227508984
영등포동 01구역,거주자우선,구간,,126.903473337688,37.5212028771834
영등포동 01구역,거주자우선,구간,,126.90363739856,37.5211759810738
영등포동 01구역,거주자우선,구간,,126.903725082127,37.5211647900481
영등포동 01구역,거주자우선,구간,,126.903776001219,37.5211535690109
영등포동 01구역,거주자우선,구간,,126.903835395726,37.5211491123719
영등포동 01구역,거주자우선,구간,,126.903945709279,37.5211334345926
영등포동 01구역,거주자우선,구간,,126.903990972251,37.5211222088626
영등포동 01구역,거주자우선,구간,,126.904064506886,37.5211177636017
영등포동 01구역,거주자우선,구간,,126.904140881073,37.521104310574
영등포동 01구역,거주자우선,구간,,126.902653236423,37.5211796790336
영등포동 01구역,거주자우선,구간,,126.902644819631,37.5211278644494
영등포동 01구역,거주자우선,구간,,126.902625111216,37.5210602730105
영등포동 01구역,거주자우선,구간,,126.904211095235,37.5214850411133
영등포동 01구역,거주자우선,구간,,126.904126230765,37.5215029923063
영등포동 01구역,거주자우선,구간,,126.903922579558,37.5215276043882
영등포동 01구역,거주자우선,구간,,126.903843376851,37.5215410549708
영등포동 01구역,거주자우선,구간,,126.903755687075,37.5215567510908
영등포동 01구역,거주자우선,구간,,126.903645372859,37.5215724286906
영등포동 01구역,거주자우선,개별,,126.903687796509,37.5215702107864
영등포동 01구역,거주자우선,구간,,126.904352319314,37.5216248109522
영등포동 01구역,거주자우선,구간,,126.904360688464,37.5217149179779
영등포동 01구역,거주자우선,개별,,126.904461430024,37.5225529317563
영등포동 02구역,거주자우선,구간,,126.902060771069,37.5244182924884
영등포동 02구역,거주자우선,구간,,126.902077675245,37.5244678616174
영등포동 02구역,거주자우선,구간,,126.902094579443,37.5245174307436
영등포동 02구역,거주자우선,구간,,126.902111477777,37.5245715048722
영등포동 02구역,거주자우선,구간,,126.902134038351,37.5246210786799
영등포동 02구역,거주자우선,구간,,126.902153776671,37.5246661451348
영등포동 02구역,거주자우선,구간,,126.902286994301,37.5244410049181
영등포동 02구역,거주자우선,구간,,126.902264445433,37.5243824211272
영등포동 02구역,거주자우선,구간,,126.90224189954,37.5243215848287
영등포동 02구역,거주자우선,구간,,126.902230663351,37.5242630103934
영등포동 02구역,거주자우선,구간,,126.90221375912,37.5242134412844
영등포동 02구역,거주자우선,구간,,126.902199659536,37.5241818945369
영등포동 02구역,거주자우선,구간,,126.902194038525,37.5241548598196
영등포동 02구역,거주자우선,구간,,126.902129241242,37.5239633431949
영등포동 02구역,거주자우선,구간,,126.902112348917,37.5239047640577
영등포동 02구역,거주자우선,구간,,126.902103914538,37.5238664644763
영등포동 02구역,거주자우선,구간,,126.90208701048,37.5238168953462
영등포동 02구역,거주자우선,구간,,126.902081401313,37.5237808506102
영등포동 02구역,거주자우선,구간,,126.902067331309,37.5237267788154
영등포동 02구역,거주자우선,구간,,126.90205044792,37.5236614421581
영등포동 02구역,거주자우선,구간,,126.902030715816,37.5236118706728
영등포동 02구역,거주자우선,구간,,126.902022302131,37.5235578035629
영등포동 03구역,거주자우선,구간,,126.904839170213,37.5301959842116
영등포동 03구역,거주자우선,구간,,126.904895740593,37.5301937772776
영등포동 03구역,거주자우선,구간,,126.904986248622,37.5301938501279
영등포동 03구역,거주자우선,구간,,126.905037162244,37.530191638575
영등포동 03구역,거주자우선,구간,,126.90509372976,37.5301916840468
영등포동 03구역,거주자우선,구간,,126.905252115958,37.5301940637244
영등포동 03구역,거주자우선,구간,,126.905322828204,37.5301918679305
영등포동 03구역,거주자우선,구간,,126.905370910593,37.530191906467
영등포동 03구역,거주자우선,구간,,126.90544161999,37.5301919631027
영등포동 03구역,거주자우선,구간,,126.905277007466,37.5261666070066
영등포동 03구역,거주자우선,구간,,126.905228924811,37.5261688209376
영등포동 03구역,거주자우선,구간,,126.905149731689,37.5261710098682
영등포동 03구역,거주자우선,구간,,126.905073358223,37.5261799585254
영등포동 03구역,거주자우선,구간,,126.904920628391,37.5261843406785
영등포동 03구역,거주자우선,구간,,126.904875373938,37.5261865567424
영등포동 03구역,거주자우선,구간,,126.904807487961,37.526193259559
영등포동 03구역,거주자우선,구간,,126.904742427333,37.5262022171198
영등포동 03구역,거주자우선,구간,,126.904456724883,37.5262425314198
영등포동 03구역,거주자우선,구간,,126.90431811013,37.5262671967517
영등포동 03구역,거주자우선,구간,,126.90424173071,37.526280649875
영등포동 03구역,거주자우선,구간,,126.904148379009,37.52629634168
영등포동 03구역,거주자우선,구간,,126.9040691713,37.5263097923962
영등포동 03구역,거주자우선,구간,,126.903975816639,37.5263277365667
영등포동 03구역,거주자우선,구간,,126.903899437096,37.5263411894683
영등포동 03구역,거주자우선,구간,,126.903656133969,37.5263995563578
영등포동 03구역,거주자우선,구간,,126.904861314813,37.5283489493353
영등포동 03구역,거주자우선,구간,,126.904892443341,37.5283354593852
영등포동 03구역,거주자우선,구간,,126.904926394445,37.5283264767065
영등포동 03구역,거주자우선,구간,,126.904957517236,37.5283174917419
영등포동 03구역,거주자우선,구간,,126.904991474038,37.5283040040417
영등포동 03구역,거주자우선,구간,,126.905031081724,37.5282950258832
영등포동 03구역,거주자우선,구간,,126.905076354572,37.5282792947538
영등포동 03구역,거주자우선,구간,,126.905113131079,37.5282725667958
영등포동 03구역,거주자우선,구간,,126.905155567037,37.5282635908678
영등포동 03구역,거주자우선,구간,,126.905183861472,37.5282546035721
영등포동 03구역,거주자우선,구간,,126.905214981352,37.5282478710409
영등포동 03구역,거주자우선,구간,,126.905243272925,37.5282411362323
영등포동 03구역,거주자우선,구간,,126.905280060791,37.5282253982166
영등포동 03구역,거주자우선,구간,,126.90531118065,37.52821866566
영등포동 03구역,거주자우선,구간,,126.905350785407,37.5282119398955
영등포동 03구역,거주자우선,구간,,126.905384736401,37.5282029570847
영등포동 03구역,거주자우선,구간,,126.905334006321,37.5280610086956
영등포동 03구역,거주자우선,구간,,126.905285908211,37.5280744851549
영등포동 03구역,거주자우선,구간,,126.905251954415,37.5280857204391
영등포동 03구역,거주자우선,구간,,126.905209504318,37.5281059589095
영등포동 03구역,거주자우선,구간,,126.905172722198,37.5281171919007
영등포동 03구역,거주자우선,구간,,126.905045411693,37.52814637216
영등포동 03구역,거주자우선,구간,,126.905000147489,37.5281553457736
영등포동 03구역,거주자우선,구간,,126.904960534157,37.5281688289249
영등포동 03구역,거주자우선,구간,,126.90490678503,37.5281777956745
영등포동 03구역,거주자우선,구간,,126.904870005691,37.5281867760697
영등포동 03구역,거주자우선,구간,,126.90482756688,37.5281980043967
영등포동 03구역,거주자우선,구간,,126.904796435535,37.5282137468314
영등포동 04구역,거주자우선,구간,,126.906165484518,37.5258361980749
영등포동 04구역,거주자우선,구간,,126.906139971351,37.5258834803992
영등포동 04구역,거주자우선,구간,,126.906114480734,37.5259127426987
영등포동 04구역,거주자우선,구간,,126.906069155874,37.5259712717794
영등포동 04구역,거주자우선,구간,,126.906043639775,37.5260208065841
영등포동 04구역,거주자우선,구간,,126.906009658763,37.5260545671146
영등포동 04구역,거주자우선,구간,,126.905972812747,37.5261176079133
영등포동 04구역,거주자우선,구간,,126.90594448245,37.5261558779322
영등포동 04구역,거주자우선,구간,,126.905848303034,37.5261715688295
영등포동 04구역,거주자우선,구간,,126.905746512472,37.5261512150984
영등포동 04구역,거주자우선,개별,,126.906580582759,37.5263568556952
영등포동 04구역,거주자우선,개별,,126.906330291058,37.5252202688446
영등포동 04구역,거주자우선,개별,,126.905694199649,37.5250204159601
영등포동 04구역,거주자우선,개별,,126.905773408539,37.5250047116462
영등포동 04구역,거주자우선,개별,,126.905938322508,37.5243043140169
영등포동 04구역,거주자우선,개별,,126.905896007716,37.5242186851098
영등포동 04구역,거주자우선,개별,,126.905853712834,37.5241172886651
영등포동 04구역,거주자우선,개별,,126.905825502153,37.5240609535413
영등포동 04구역,거주자우선,구간,,126.906054353069,37.5242435887269
영등포동 04구역,거주자우선,구간,,126.906028846026,37.5242863660347
영등포동 05구역,거주자우선,구간,,126.911914646129,37.5239395115664
영등포동 05구역,거주자우선,구간,,126.911866493551,37.5240025457966
영등포동 05구역,거주자우선,구간,,126.911846651496,37.5240408235808
영등포동 05구역,거주자우선,구간,,126.91177298712,37.5241533938459
영등포동 05구역,거주자우선,구간,,126.911750324788,37.5241849119899
영등포동 05구역,거주자우선,구간,,126.911699322523,37.5242659640625
영등포동 05구역,거주자우선,구간,,126.911659677922,37.5243087320174
영등포동 05구역,거주자우선,구간,,126.911628520401,37.524349253804
영등포동 05구역,거주자우선,구간,,126.911594524057,37.5243987834783
영등포동 05구역,거주자우선,구간,,126.911574668465,37.5244483237303
영등포동 05구역,거주자우선,구간,,126.911540680019,37.5244910958784
영등포동 05구역,거주자우선,구간,,126.911515181343,37.5245293693667
영등포동 05구역,거주자우선,구간,,126.911469858875,37.5245901530436
영등포동 05구역,거주자우선,구간,,126.911435856991,37.5246441876763
영등포동 05구역,거주자우선,구간,,126.911396196056,37.5247004705586
영등포동 05구역,거주자우선,구간,,126.911285714756,37.524854684225
영등포동 05구역,거주자우선,구간,,126.91126303333,37.5249019697929
영등포동 05구역,거주자우선,구간,,126.911226202976,37.5249560022371
영등포동 05구역,거주자우선,구간,,126.911209185851,37.5249965345361
영등포동 06구역,거주자우선,개별,,126.904463702663,37.518552481801
영등포동 06구역,거주자우선,개별,,126.904407132441,37.5185614460597
영등포동 06구역,거주자우선,구간,,126.904206334536,37.5185725459127
영등포동 06구역,거주자우선,구간,,126.904132796643,37.5185814962774
영등포동 06구역,거주자우선,구간,,126.904059261617,37.5185881940912
영등포동 06구역,거주자우선,구간,,126.90398289864,37.5185948895603
영등포동 06구역,거주자우선,구간,,126.903906529873,37.51860608999
영등포동 06구역,거주자우선,구간,,126.903833000584,37.5186082826528
영등포동 06구역,거주자우선,구간,,126.903776427353,37.5186194991142
영등포동 06구역,거주자우선,구간,,126.903719868575,37.5186194530235
영등포동 06구역,거주자우선,구간,,126.903674612867,37.5186261736464
영등포동 06구역,거주자우선,구간,,126.903612392412,37.5186306279015
